timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610139554491,237,dashboard,200,OK,Scenario 1 1-40,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,234,0,115
1610139554110,624,Buat Instance,200,OK,Scenario 1 1-29,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,523,0,92
1610139554523,269,dashboard,200,OK,Scenario 1 1-36,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,265,0,127
1610139554544,257,dashboard,200,OK,Scenario 1 1-24,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,255,0,108
1610139554624,221,Page Returning 404,404,NOT FOUND,Scenario 1 1-27,text,true,,393,317,20,20,http://192.168.1.10:5005/test,221,0,105
1610139554072,902,Buat Instance,200,OK,Scenario 1 1-39,text,true,,15626,321,21,21,http://192.168.1.10:5005/buatbaru,736,0,99
1610139554017,959,Buat Instance,200,OK,Scenario 1 1-21,text,true,,15626,321,21,21,http://192.168.1.10:5005/buatbaru,796,0,89
1610139554106,870,Buat Instance,200,OK,Scenario 1 1-35,text,true,,15626,321,21,21,http://192.168.1.10:5005/buatbaru,711,0,96
1610139554778,330,Page Returning 404,404,NOT FOUND,Scenario 1 1-25,text,true,,393,317,21,21,http://192.168.1.10:5005/test,329,0,148
1610139554782,327,Page Returning 404,404,NOT FOUND,Scenario 1 1-33,text,true,,393,317,21,21,http://192.168.1.10:5005/test,326,0,144
1610139554525,808,Home Page,200,OK,Scenario 1 1-37,text,true,,51151,313,21,21,http://192.168.1.10:5005/,222,0,127
1610139554977,448,Page Returning 404,404,NOT FOUND,Scenario 1 1-20,text,true,,393,317,21,21,http://192.168.1.10:5005/test,448,0,229
1610139554634,865,Home Page,200,OK,Scenario 1 1-32,text,true,,51151,313,20,20,http://192.168.1.10:5005/,211,0,102
1610139554729,882,Buat Instance,200,OK,Scenario 1 1-40,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,656,0,108
1610139554684,927,Buat Instance,200,OK,Scenario 1 1-23,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,698,0,108
1610139554797,834,Buat Instance,200,OK,Scenario 1 1-36,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,620,0,172
1610139555150,482,Page Returning 404,404,NOT FOUND,Scenario 1 1-34,text,true,,393,317,20,20,http://192.168.1.10:5005/test,482,0,256
1610139555200,434,Page Returning 404,404,NOT FOUND,Scenario 1 1-38,text,true,,393,317,20,20,http://192.168.1.10:5005/test,434,0,216
1610139554802,835,Buat Instance,200,OK,Scenario 1 1-24,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,640,0,172
1610139555334,424,dashboard,200,OK,Scenario 1 1-37,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,422,0,224
1610139554846,1044,Home Page,200,OK,Scenario 1 1-27,text,true,,51151,313,20,20,http://192.168.1.10:5005/,401,0,167
1610139555500,443,dashboard,200,OK,Scenario 1 1-32,text,true,,12429,322,21,21,http://192.168.1.10:5005/dashboard,439,0,221
1610139554789,1213,Page Returning 404,404,NOT FOUND,Scenario 1 1-26,text,true,,393,317,21,21,http://192.168.1.10:5005/test,1213,0,148
1610139555675,507,Page Returning 404,404,NOT FOUND,Scenario 1 1-31,text,true,,393,317,21,21,http://192.168.1.10:5005/test,507,0,223
1610139555687,532,Page Returning 404,404,NOT FOUND,Scenario 1 1-28,text,true,,393,317,21,21,http://192.168.1.10:5005/test,531,0,236
1610139555110,1167,Home Page,200,OK,Scenario 1 1-33,text,true,,51151,313,21,21,http://192.168.1.10:5005/,450,0,231
1610139555109,1243,Home Page,200,OK,Scenario 1 1-25,text,true,,51151,313,21,21,http://192.168.1.10:5005/,461,0,232
1610139555785,573,Page Returning 404,404,NOT FOUND,Scenario 1 1-29,text,true,,393,317,21,21,http://192.168.1.10:5005/test,573,0,256
1610139555891,581,dashboard,200,OK,Scenario 1 1-27,text,true,,12429,322,21,21,http://192.168.1.10:5005/dashboard,577,0,273
1610139554941,1610,Page Returning 404,404,NOT FOUND,Scenario 1 1-30,text,true,,393,317,21,21,http://192.168.1.10:5005/test,1610,0,1325
1610139556010,585,Page Returning 404,404,NOT FOUND,Scenario 1 1-35,text,true,,393,317,21,21,http://192.168.1.10:5005/test,585,0,342
1610139556026,569,Page Returning 404,404,NOT FOUND,Scenario 1 1-21,text,true,,393,317,21,21,http://192.168.1.10:5005/test,569,0,326
1610139556070,531,Page Returning 404,404,NOT FOUND,Scenario 1 1-39,text,true,,393,317,20,20,http://192.168.1.10:5005/test,531,0,301
1610139555759,942,Buat Instance,200,OK,Scenario 1 1-37,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,713,0,236
1610139556278,536,dashboard,200,OK,Scenario 1 1-33,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,516,0,275
1610139556353,514,dashboard,200,OK,Scenario 1 1-25,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,508,0,239
1610139555944,1011,Buat Instance,200,OK,Scenario 1 1-32,text,true,,15626,321,21,21,http://192.168.1.10:5005/buatbaru,741,0,320
1610139555635,1320,Home Page,200,OK,Scenario 1 1-38,text,true,,51151,313,21,21,http://192.168.1.10:5005/,502,0,227
1610139555633,1329,Home Page,200,OK,Scenario 1 1-34,text,true,,51151,313,21,21,http://192.168.1.10:5005/,501,0,229
1610139556640,490,Page Returning 404,404,NOT FOUND,Scenario 1 1-40,text,true,,393,317,21,21,http://192.168.1.10:5005/test,490,0,238
1610139556644,537,Page Returning 404,404,NOT FOUND,Scenario 1 1-36,text,true,,393,317,21,21,http://192.168.1.10:5005/test,537,0,260
1610139556667,525,Page Returning 404,404,NOT FOUND,Scenario 1 1-23,text,true,,393,317,21,21,http://192.168.1.10:5005/test,524,0,238
1610139556690,515,Page Returning 404,404,NOT FOUND,Scenario 1 1-24,text,true,,393,317,20,20,http://192.168.1.10:5005/test,515,0,265
1610139556473,960,Buat Instance,200,OK,Scenario 1 1-27,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,719,0,228
1610139556003,1432,Home Page,200,OK,Scenario 1 1-26,text,true,,51151,313,19,19,http://192.168.1.10:5005/,594,0,349
1610139555892,1567,Home Page,200,OK,Scenario 1 1-42,text,true,,51151,313,19,19,http://192.168.1.10:5005/,580,0,285
1610139556963,497,dashboard,200,OK,Scenario 1 1-34,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,497,0,242
1610139556183,1283,Home Page,200,OK,Scenario 1 1-31,text,true,,51151,313,19,19,http://192.168.1.10:5005/,563,0,284
1610139556219,1301,Home Page,200,OK,Scenario 1 1-28,text,true,,51151,313,19,19,http://192.168.1.10:5005/,527,0,284
1610139556359,1194,Home Page,200,OK,Scenario 1 1-29,text,true,,51151,313,19,19,http://192.168.1.10:5005/,511,0,233
1610139556956,625,dashboard,200,OK,Scenario 1 1-38,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,625,0,249
1610139556867,792,Buat Instance,200,OK,Scenario 1 1-25,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,654,0,239
1610139556602,1104,Home Page,200,OK,Scenario 1 1-39,text,true,,51151,313,19,19,http://192.168.1.10:5005/,505,0,260
1610139556595,1122,Home Page,200,OK,Scenario 1 1-35,text,true,,51151,313,19,19,http://192.168.1.10:5005/,523,0,267
1610139557435,335,dashboard,200,OK,Scenario 1 1-26,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,333,0,145
1610139557460,338,dashboard,200,OK,Scenario 1 1-42,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,335,0,123
1610139557467,337,dashboard,200,OK,Scenario 1 1-31,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,336,0,116
1610139556552,1328,Home Page,200,OK,Scenario 1 1-30,text,true,,51151,313,19,19,http://192.168.1.10:5005/,464,0,226
1610139554891,2998,Home Page,200,OK,Scenario 1 1-41,text,true,,51151,313,19,19,http://192.168.1.10:5005/,368,0,164
1610139557520,372,dashboard,200,OK,Scenario 1 1-28,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,369,0,140
1610139557554,382,dashboard,200,OK,Scenario 1 1-29,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,380,0,152
1610139556893,1046,Home Page,200,OK,Scenario 1 1-43,text,true,,51151,313,20,20,http://192.168.1.10:5005/,541,0,264
1610139557707,375,dashboard,200,OK,Scenario 1 1-39,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,374,0,226
1610139557719,378,dashboard,200,OK,Scenario 1 1-35,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,377,0,220
1610139557758,409,Page Returning 404,404,NOT FOUND,Scenario 1 1-37,text,true,,393,317,20,20,http://192.168.1.10:5005/test,409,0,235
1610139557182,998,Home Page,200,OK,Scenario 1 1-36,text,true,,51151,313,20,20,http://192.168.1.10:5005/,400,0,252
1610139557461,755,Buat Instance,200,OK,Scenario 1 1-34,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,601,0,120
1610139557881,410,dashboard,200,OK,Scenario 1 1-30,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,404,0,198
1610139557890,454,dashboard,200,OK,Scenario 1 1-41,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,453,0,189
1610139557582,762,Buat Instance,200,OK,Scenario 1 1-38,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,586,0,202
1610139557966,379,Page Returning 404,404,NOT FOUND,Scenario 1 1-32,text,true,,393,317,20,20,http://192.168.1.10:5005/test,379,0,153
1610139557940,411,dashboard,200,OK,Scenario 1 1-43,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,410,0,147
1610139558180,373,dashboard,200,OK,Scenario 1 1-36,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,371,0,184
1610139557131,1604,Home Page,200,OK,Scenario 1 1-40,text,true,,51151,313,20,20,http://192.168.1.10:5005/,499,0,303
1610139557771,1168,Buat Instance,200,OK,Scenario 1 1-26,text,true,,15626,321,21,21,http://192.168.1.10:5005/buatbaru,909,0,223
1610139558450,515,Page Returning 404,404,NOT FOUND,Scenario 1 1-27,text,true,,393,317,21,21,http://192.168.1.10:5005/test,515,0,224
1610139557893,1097,Home Page,200,OK,Scenario 1 1-44,text,true,,51151,313,20,20,http://192.168.1.10:5005/,422,0,186
1610139558707,516,Page Returning 404,404,NOT FOUND,Scenario 1 1-25,text,true,,393,317,20,20,http://192.168.1.10:5005/test,516,0,244
1610139557893,1379,Buat Instance,200,OK,Scenario 1 1-28,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,1112,0,186
1610139557799,1496,Buat Instance,200,OK,Scenario 1 1-42,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,1244,0,232
1610139558168,1158,Home Page,200,OK,Scenario 1 1-37,text,true,,51151,313,19,19,http://192.168.1.10:5005/,374,0,176
1610139557936,1391,Buat Instance,200,OK,Scenario 1 1-29,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,1158,0,147
1610139558991,371,dashboard,200,OK,Scenario 1 1-44,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,370,0,262
1610139558736,626,dashboard,200,OK,Scenario 1 1-40,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,525,0,254
1610139558346,1024,Home Page,200,OK,Scenario 1 1-32,text,true,,51151,313,19,19,http://192.168.1.10:5005/,516,0,204
1610139557829,1592,Buat Instance,200,OK,Scenario 1 1-31,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,1503,0,203
1610139556815,2610,Buat Instance,200,OK,Scenario 1 1-33,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,2520,0,1217
1610139558352,1073,Buat Instance,200,OK,Scenario 1 1-43,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,988,0,199
1610139558292,1141,Buat Instance,200,OK,Scenario 1 1-30,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,1061,0,185
1610139559285,148,Page Returning 404,404,NOT FOUND,Scenario 1 1-34,text,true,,393,317,19,19,http://192.168.1.10:5005/test,148,0,77
1610139559326,148,dashboard,200,OK,Scenario 1 1-37,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,148,0,44
1610139558083,1393,Buat Instance,200,OK,Scenario 1 1-39,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,1325,0,201
1610139558098,1379,Buat Instance,200,OK,Scenario 1 1-35,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,1327,0,207
1610139558554,948,Buat Instance,200,OK,Scenario 1 1-36,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,879,0,266
1610139558344,1158,Buat Instance,200,OK,Scenario 1 1-41,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,1089,0,182
1610139559352,165,Page Returning 404,404,NOT FOUND,Scenario 1 1-38,text,true,,393,317,19,19,http://192.168.1.10:5005/test,165,0,79
1610139558891,630,Home Page,200,OK,Scenario 1 1-45,text,true,,51151,313,19,19,http://192.168.1.10:5005/,447,0,263
1610139559371,153,dashboard,200,OK,Scenario 1 1-32,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,153,0,100
1610139559434,454,Home Page,200,OK,Scenario 1 1-34,text,true,,51151,313,19,19,http://192.168.1.10:5005/,170,0,86
1610139559518,467,Home Page,200,OK,Scenario 1 1-38,text,true,,51151,313,20,20,http://192.168.1.10:5005/,79,0,25
1610139559363,668,Buat Instance,200,OK,Scenario 1 1-40,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,561,0,70
1610139559475,596,Buat Instance,200,OK,Scenario 1 1-37,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,475,0,46
1610139559363,712,Buat Instance,200,OK,Scenario 1 1-44,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,611,0,70
1610139559525,599,Buat Instance,200,OK,Scenario 1 1-32,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,463,0,54
1610139559889,259,dashboard,200,OK,Scenario 1 1-34,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,256,0,98
1610139559984,234,dashboard,200,OK,Scenario 1 1-38,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,232,0,137
1610139560025,229,Page Returning 404,404,NOT FOUND,Scenario 1 1-26,text,true,,393,317,20,20,http://192.168.1.10:5005/test,229,0,119
1610139559522,817,dashboard,200,OK,Scenario 1 1-45,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,142,0,57
1610139559893,557,Home Page,200,OK,Scenario 1 1-46,text,true,,51151,313,19,19,http://192.168.1.10:5005/,236,0,94
1610139560339,216,Page Returning 404,404,NOT FOUND,Scenario 1 1-28,text,true,,393,317,19,19,http://192.168.1.10:5005/test,215,0,110
1610139560363,216,Page Returning 404,404,NOT FOUND,Scenario 1 1-29,text,true,,393,317,18,18,http://192.168.1.10:5005/test,216,0,129
1610139560358,226,Page Returning 404,404,NOT FOUND,Scenario 1 1-42,text,true,,393,317,17,17,http://192.168.1.10:5005/test,226,0,134
1610139560450,221,dashboard,200,OK,Scenario 1 1-46,text,true,,12429,322,17,17,http://192.168.1.10:5005/dashboard,219,0,104
1610139560466,207,Page Returning 404,404,NOT FOUND,Scenario 1 1-31,text,true,,393,317,17,17,http://192.168.1.10:5005/test,207,0,95
1610139560477,201,Page Returning 404,404,NOT FOUND,Scenario 1 1-33,text,true,,393,317,17,17,http://192.168.1.10:5005/test,201,0,99
1610139560501,202,Page Returning 404,404,NOT FOUND,Scenario 1 1-43,text,true,,393,317,17,17,http://192.168.1.10:5005/test,201,0,89
1610139560500,223,Page Returning 404,404,NOT FOUND,Scenario 1 1-30,text,true,,393,317,17,17,http://192.168.1.10:5005/test,222,0,90
1610139560587,211,Page Returning 404,404,NOT FOUND,Scenario 1 1-36,text,true,,393,317,17,17,http://192.168.1.10:5005/test,211,0,96
1610139560567,231,Page Returning 404,404,NOT FOUND,Scenario 1 1-41,text,true,,393,317,17,17,http://192.168.1.10:5005/test,231,0,102
1610139560575,224,Page Returning 404,404,NOT FOUND,Scenario 1 1-35,text,true,,393,317,17,17,http://192.168.1.10:5005/test,223,0,100
1610139560148,713,Buat Instance,200,OK,Scenario 1 1-34,text,true,,15626,321,17,17,http://192.168.1.10:5005/buatbaru,604,0,106
1610139560219,651,Buat Instance,200,OK,Scenario 1 1-38,text,true,,15626,321,17,17,http://192.168.1.10:5005/buatbaru,545,0,79
1610139560338,573,Buat Instance,200,OK,Scenario 1 1-45,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,464,0,111
1610139560585,600,Home Page,200,OK,Scenario 1 1-42,text,true,,51151,313,18,18,http://192.168.1.10:5005/,213,0,95
1610139560672,652,Buat Instance,200,OK,Scenario 1 1-46,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,472,0,101
1610139560564,761,Page Returning 404,404,NOT FOUND,Scenario 1 1-39,text,true,,393,317,18,18,http://192.168.1.10:5005/test,760,0,105
1610139560674,676,Home Page,200,OK,Scenario 1 1-31,text,true,,51151,313,18,18,http://192.168.1.10:5005/,230,0,99
1610139560678,682,Home Page,200,OK,Scenario 1 1-33,text,true,,51151,313,18,18,http://192.168.1.10:5005/,251,0,97
1610139561073,326,Page Returning 404,404,NOT FOUND,Scenario 1 1-37,text,true,,393,317,18,18,http://192.168.1.10:5005/test,326,0,169
1610139561100,309,Page Returning 404,404,NOT FOUND,Scenario 1 1-40,text,true,,393,317,18,18,http://192.168.1.10:5005/test,309,0,175
1610139560723,696,Home Page,200,OK,Scenario 1 1-30,text,true,,51151,313,18,18,http://192.168.1.10:5005/,277,0,128
1610139561180,275,Page Returning 404,404,NOT FOUND,Scenario 1 1-32,text,true,,393,317,18,18,http://192.168.1.10:5005/test,275,0,145
1610139560799,661,Home Page,200,OK,Scenario 1 1-35,text,true,,51151,313,18,18,http://192.168.1.10:5005/,252,0,110
1610139561186,279,dashboard,200,OK,Scenario 1 1-42,text,true,,12429,322,18,18,http://192.168.1.10:5005/dashboard,276,0,157
1610139560799,702,Home Page,200,OK,Scenario 1 1-41,text,true,,51151,313,18,18,http://192.168.1.10:5005/,272,0,110
1610139560799,704,Home Page,200,OK,Scenario 1 1-36,text,true,,51151,313,18,18,http://192.168.1.10:5005/,275,0,112
1610139561351,240,dashboard,200,OK,Scenario 1 1-31,text,true,,12429,322,18,18,http://192.168.1.10:5005/dashboard,239,0,109
1610139561361,258,dashboard,200,OK,Scenario 1 1-33,text,true,,12429,322,18,18,http://192.168.1.10:5005/dashboard,258,0,118
1610139560703,918,Home Page,200,OK,Scenario 1 1-43,text,true,,51151,313,18,18,http://192.168.1.10:5005/,244,0,129
1610139561461,321,dashboard,200,OK,Scenario 1 1-35,text,true,,12429,322,18,18,http://192.168.1.10:5005/dashboard,315,0,126
1610139561502,311,dashboard,200,OK,Scenario 1 1-41,text,true,,12429,322,18,18,http://192.168.1.10:5005/dashboard,306,0,119
1610139561504,315,dashboard,200,OK,Scenario 1 1-36,text,true,,12429,322,18,18,http://192.168.1.10:5005/dashboard,310,0,120
1610139561622,302,dashboard,200,OK,Scenario 1 1-43,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,301,0,160
1610139561326,630,Home Page,200,OK,Scenario 1 1-39,text,true,,51151,313,19,19,http://192.168.1.10:5005/,261,0,123
1610139561400,602,Home Page,200,OK,Scenario 1 1-37,text,true,,51151,313,19,19,http://192.168.1.10:5005/,235,0,103
1610139561410,597,Home Page,200,OK,Scenario 1 1-40,text,true,,51151,313,19,19,http://192.168.1.10:5005/,237,0,94
1610139561456,575,Home Page,200,OK,Scenario 1 1-32,text,true,,51151,313,19,19,http://192.168.1.10:5005/,304,0,131
1610139561895,188,Page Returning 404,404,NOT FOUND,Scenario 1 1-34,text,true,,393,317,19,19,http://192.168.1.10:5005/test,188,0,94
1610139561935,171,Page Returning 404,404,NOT FOUND,Scenario 1 1-38,text,true,,393,317,19,19,http://192.168.1.10:5005/test,171,0,74
1610139561957,178,dashboard,200,OK,Scenario 1 1-39,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,174,0,55
1610139561967,171,Page Returning 404,404,NOT FOUND,Scenario 1 1-45,text,true,,393,317,19,19,http://192.168.1.10:5005/test,171,0,66
1610139560892,1260,Home Page,200,OK,Scenario 1 1-47,text,true,,51151,313,19,19,http://192.168.1.10:5005/,247,0,109
1610139561890,265,Home Page,200,OK,Scenario 1 1-48,text,true,,51151,313,19,19,http://192.168.1.10:5005/,200,0,99
1610139561465,712,Buat Instance,200,OK,Scenario 1 1-42,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,707,0,133
1610139562002,219,dashboard,200,OK,Scenario 1 1-37,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,208,0,63
1610139562007,237,dashboard,200,OK,Scenario 1 1-40,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,235,0,58
1610139562032,240,dashboard,200,OK,Scenario 1 1-32,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,212,0,63
1610139561083,1219,Page Returning 404,404,NOT FOUND,Scenario 1 1-44,text,true,,393,317,19,19,http://192.168.1.10:5005/test,1218,0,1023
1610139562156,283,dashboard,200,OK,Scenario 1 1-48,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,283,0,18
1610139562153,288,dashboard,200,OK,Scenario 1 1-47,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,287,0,18
1610139561620,821,Buat Instance,200,OK,Scenario 1 1-33,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,666,0,162
1610139561783,702,Buat Instance,200,OK,Scenario 1 1-35,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,655,0,126
1610139562084,401,Home Page,200,OK,Scenario 1 1-34,text,true,,51151,313,19,19,http://192.168.1.10:5005/,197,0,23
1610139561592,893,Buat Instance,200,OK,Scenario 1 1-31,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,842,0,134
1610139561924,582,Buat Instance,200,OK,Scenario 1 1-43,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,561,0,85
1610139562107,402,Home Page,200,OK,Scenario 1 1-38,text,true,,51151,313,19,19,http://192.168.1.10:5005/,212,0,36
1610139562139,370,Home Page,200,OK,Scenario 1 1-45,text,true,,51151,313,19,19,http://192.168.1.10:5005/,302,0,17
1610139561419,1101,dashboard,200,OK,Scenario 1 1-30,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,1095,0,1066
1610139562438,144,Page Returning 404,404,NOT FOUND,Scenario 1 1-46,text,true,,393,317,19,19,http://192.168.1.10:5005/test,144,0,48
1610139562485,155,dashboard,200,OK,Scenario 1 1-34,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,154,0,38
1610139562509,133,dashboard,200,OK,Scenario 1 1-45,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,131,0,16
1610139561820,852,Buat Instance,200,OK,Scenario 1 1-36,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,784,0,102
1610139562509,171,dashboard,200,OK,Scenario 1 1-38,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,170,0,16
1610139561814,919,Buat Instance,200,OK,Scenario 1 1-41,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,873,0,105
1610139562302,437,Home Page,200,OK,Scenario 1 1-44,text,true,,51151,313,19,19,http://192.168.1.10:5005/,193,0,138
1610139562135,605,Buat Instance,200,OK,Scenario 1 1-39,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,565,0,17
1610139562739,133,dashboard,200,OK,Scenario 1 1-44,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,128,0,50
1610139562583,303,Home Page,200,OK,Scenario 1 1-46,text,true,,51151,313,19,19,http://192.168.1.10:5005/,146,0,68
1610139562222,664,Buat Instance,200,OK,Scenario 1 1-37,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,579,0,8
1610139562273,613,Buat Instance,200,OK,Scenario 1 1-32,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,570,0,43
1610139562244,691,Buat Instance,200,OK,Scenario 1 1-40,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,666,0,72
1610139562887,76,dashboard,200,OK,Scenario 1 1-46,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,67,0,39
1610139562643,459,Buat Instance,200,OK,Scenario 1 1-45,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,406,0,51
1610139562891,212,Home Page,200,OK,Scenario 1 1-49,text,true,,51151,313,20,20,http://192.168.1.10:5005/,76,0,35
1610139562680,475,Buat Instance,200,OK,Scenario 1 1-38,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,397,0,48
1610139562441,758,Buat Instance,200,OK,Scenario 1 1-47,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,709,0,44
1610139563104,108,dashboard,200,OK,Scenario 1 1-49,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,106,0,52
1610139562520,730,Buat Instance,200,OK,Scenario 1 1-30,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,675,0,62
1610139562440,856,Buat Instance,200,OK,Scenario 1 1-48,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,802,0,45
1610139563204,100,Page Returning 404,404,NOT FOUND,Scenario 1 1-42,text,true,,393,317,20,20,http://192.168.1.10:5005/test,100,0,48
1610139562963,388,Buat Instance,200,OK,Scenario 1 1-46,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,377,0,49
1610139562641,779,Buat Instance,200,OK,Scenario 1 1-34,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,749,0,53
1610139562872,564,Buat Instance,200,OK,Scenario 1 1-44,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,552,0,48
1610139563305,134,Home Page,200,OK,Scenario 1 1-42,text,true,,51151,313,20,20,http://192.168.1.10:5005/,80,0,31
1610139563439,23,dashboard,200,OK,Scenario 1 1-42,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,23,0,6
1610139563213,344,Buat Instance,200,OK,Scenario 1 1-49,text,true,,15626,321,20,20,http://192.168.1.10:5005/buatbaru,323,0,40
1610139563487,84,Page Returning 404,404,NOT FOUND,Scenario 1 1-31,text,true,,393,317,20,20,http://192.168.1.10:5005/test,83,0,48
1610139563588,42,Page Returning 404,404,NOT FOUND,Scenario 1 1-43,text,true,,393,317,19,19,http://192.168.1.10:5005/test,42,0,34
1610139563631,83,Home Page,200,OK,Scenario 1 1-43,text,true,,51151,313,19,19,http://192.168.1.10:5005/,33,0,9
1610139563463,300,Buat Instance,200,OK,Scenario 1 1-42,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,273,0,30
1610139563714,50,dashboard,200,OK,Scenario 1 1-43,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,49,0,22
1610139563749,17,Page Returning 404,404,NOT FOUND,Scenario 1 1-41,text,true,,393,317,19,19,http://192.168.1.10:5005/test,16,0,6
1610139563772,42,Page Returning 404,404,NOT FOUND,Scenario 1 1-36,text,true,,393,317,19,19,http://192.168.1.10:5005/test,42,0,29
1610139563766,90,Home Page,200,OK,Scenario 1 1-41,text,true,,51151,313,19,19,http://192.168.1.10:5005/,44,0,9
